sale_id,customer_id,product_id,order_date,revenue,quantity
2034,GB-14530,OFF-AR-10000475,09/12/2017,9.328,1
2035,CT-11995,OFF-BI-10002976,25/09/2018,8.26,1
2036,CT-11995,FUR-CH-10003061,25/09/2018,269.97,1
2037,CW-11905,OFF-PA-10002893,23/01/2016,29.04,1
2038,CW-11905,OFF-LA-10003077,23/01/2016,14.62,1
2039,SN-20560,OFF-PA-10001661,18/06/2016,11.952,1
2040,SN-20560,OFF-BI-10004656,18/06/2016,4.536,1
2041,SN-20560,OFF-BI-10003707,18/06/2016,9.156,1
2042,SN-20560,FUR-FU-10004973,18/06/2016,75.36,1
2043,EB-13705,OFF-BI-10004817,02/10/2016,57.504,1
2044,JW-15220,OFF-AR-10001860,18/11/2018,38.864,1
2045,KB-16585,OFF-PA-10001639,17/08/2015,15.552,1
2046,MC-17590,OFF-AP-10004487,17/07/2017,162.64,1
2047,MC-17590,TEC-PH-10001760,17/07/2017,597.0,1
2048,MC-17590,OFF-PA-10004071,17/07/2017,55.48,1
2049,CK-12595,FUR-FU-10004848,11/07/2016,289.8,1
2050,CK-12595,OFF-BI-10004022,11/07/2016,2.502,1
2051,CK-12595,OFF-BI-10003669,11/07/2016,6.48,1
2052,CK-12595,FUR-CH-10003833,11/07/2016,341.488,1
2053,CK-12595,OFF-AR-10003732,11/07/2016,11.12,1
2054,CK-12595,FUR-FU-10003142,11/07/2016,25.344,1
2055,RD-19480,FUR-FU-10001196,01/12/2017,17.31,1
2056,TP-21130,TEC-AC-10001114,22/12/2018,199.95,1
2057,TP-21130,FUR-CH-10002335,22/12/2018,1586.69,1
2058,TP-21130,TEC-AC-10000844,22/12/2018,84.99,1
2059,TP-21130,FUR-TA-10004534,22/12/2018,411.8,1
2060,GG-14650,OFF-FA-10002975,31/10/2015,11.34,1
2061,GG-14650,OFF-ST-10003996,31/10/2015,80.3,1
2062,GG-14650,OFF-BI-10002571,31/10/2015,15.968,1
2063,GG-14650,OFF-PA-10000477,31/10/2015,64.74,1
2064,GG-14650,OFF-BI-10004209,31/10/2015,19.296,1
2065,GG-14650,OFF-ST-10001963,31/10/2015,405.64,1
2066,GG-14650,FUR-CH-10003833,31/10/2015,146.352,1
2067,GG-14650,TEC-AC-10004568,31/10/2015,251.91,1
2068,GG-14650,OFF-AR-10001419,31/10/2015,12.39,1
2069,ZC-21910,TEC-AC-10002800,13/04/2016,199.96,1
2070,ZC-21910,FUR-TA-10003954,13/04/2016,710.832,1
2071,CC-12610,OFF-BI-10000301,21/07/2017,1.941,1
2072,KA-16525,FUR-CH-10003956,20/11/2018,283.92,1
2073,TC-20980,OFF-BI-10002954,26/11/2017,7.312,1
2074,DB-13270,TEC-AC-10003289,07/11/2018,59.97,1
2075,DB-13270,TEC-PH-10002468,07/11/2018,761.544,1
2076,TR-21325,FUR-FU-10001861,01/12/2015,58.2,1
2077,BF-11080,OFF-PA-10004082,12/09/2018,39.9,1
2078,BF-11080,OFF-AP-10000358,12/09/2018,90.86,1
2079,BF-11080,OFF-PA-10004243,12/09/2018,94.85,1
2080,MS-17365,OFF-PA-10001295,24/12/2016,106.232,1
2081,MS-17365,TEC-PH-10002170,24/12/2016,111.984,1
2082,MS-17365,FUR-FU-10002885,24/12/2016,7.712,1
2083,CK-12595,OFF-PA-10002870,23/02/2018,37.44,1
2084,ED-13885,OFF-LA-10003923,23/11/2015,23.68,1
2085,IM-15070,OFF-LA-10003510,23/06/2017,122.12,1
2086,IM-15070,OFF-LA-10000248,23/06/2017,18.45,1
2087,IM-15070,OFF-ST-10000060,23/06/2017,324.9,1
2088,IM-15070,OFF-PA-10003129,23/06/2017,146.73,1
2089,IM-15070,OFF-FA-10004076,23/06/2017,3.96,1
2090,MY-17380,OFF-LA-10004008,26/10/2016,5.76,1
2091,MM-17260,OFF-BI-10004094,15/07/2018,26.55,1
2092,MM-17260,FUR-TA-10004607,15/07/2018,310.443,1
2093,MP-17470,FUR-CH-10004289,17/11/2015,479.9,1
2094,AW-10840,OFF-SU-10004498,13/04/2016,12.88,1
2095,SF-20065,OFF-AR-10001177,25/11/2016,13.12,1
2096,SN-20710,OFF-BI-10001718,15/05/2017,511.84,1
2097,SN-20710,OFF-AR-10004602,15/05/2017,91.96,1
2098,SN-20710,OFF-AR-10003856,15/05/2017,8.34,1
2099,RD-19900,OFF-ST-10000649,07/09/2018,37.68,1
2100,RD-19900,TEC-AC-10002926,07/09/2018,279.944,1
2101,KT-16480,OFF-ST-10000078,10/03/2015,636.408,1
2102,KT-16480,OFF-AR-10001044,10/03/2015,83.168,1
2103,AH-10120,FUR-CH-10002372,18/07/2015,259.136,1
2104,BM-11650,OFF-PA-10000357,24/03/2018,221.92,1
2105,BM-11650,TEC-AC-10001266,24/03/2018,26.0,1
2106,BW-11200,OFF-PA-10004888,30/09/2015,15.552,1
2107,HG-14965,OFF-BI-10003460,26/09/2015,0.876,1
2108,SG-20080,OFF-PA-10000157,31/10/2016,19.98,1
2109,SG-20080,OFF-BI-10004519,31/10/2016,398.352,1
2110,SG-20080,OFF-AR-10004272,31/10/2016,5.04,1
2111,SG-20080,OFF-FA-10000585,31/10/2016,17.45,1
2112,SG-20080,FUR-CH-10004218,31/10/2016,323.136,1
2113,SG-20080,OFF-SU-10004231,31/10/2016,29.7,1
2114,SG-20080,TEC-PH-10001578,31/10/2016,1295.84,1
2115,SG-20080,OFF-ST-10003638,31/10/2016,46.84,1
2116,SG-20080,FUR-BO-10002213,31/10/2016,425.833,1
2117,RK-19300,FUR-TA-10001307,12/10/2016,209.67,1
2118,SW-20245,OFF-PA-10002222,19/09/2017,159.88,1
2119,RW-19630,OFF-PA-10002479,13/04/2018,5.28,1
2120,RW-19630,OFF-BI-10003091,13/04/2018,895.92,1
2121,TS-21085,OFF-BI-10000145,07/01/2018,2.808,1
2122,JB-15400,FUR-CH-10003061,09/11/2018,215.976,1
2123,EH-14005,FUR-BO-10001972,22/09/2018,241.96,1
2124,EH-14005,OFF-LA-10000134,22/09/2018,27.72,1
2125,EH-14005,OFF-EN-10003040,01/12/2018,104.68,1
2126,EH-14005,TEC-PH-10000923,01/12/2018,62.958,1
2127,BS-11665,TEC-AC-10000158,23/06/2015,86.376,1
2128,JK-16120,FUR-FU-10003623,04/10/2016,64.944,1
2129,JK-16120,OFF-PA-10001293,04/10/2016,20.736,1
2130,RF-19345,OFF-AP-10000124,20/05/2015,33.28,1
2131,RF-19345,OFF-AR-10004511,20/05/2015,38.52,1
2132,RF-19345,FUR-FU-10000076,20/05/2015,139.86,1
2133,DL-12865,OFF-PA-10003883,20/11/2016,19.65,1
2134,WB-21850,OFF-BI-10003656,30/11/2016,152.991,1
2135,WB-21850,OFF-FA-10000053,30/11/2016,10.584,1
2136,WB-21850,TEC-PH-10002807,30/11/2016,94.92,1
2137,TB-21625,FUR-FU-10002364,31/12/2016,14.76,1
2138,TB-21625,OFF-BI-10002954,31/12/2016,3.656,1
2139,CB-12415,OFF-PA-10004092,16/11/2018,146.82,1
2140,GT-14635,OFF-BI-10003982,06/06/2015,149.544,1
2141,GT-14635,OFF-SU-10001664,06/06/2015,17.14,1
2142,GT-14635,FUR-TA-10003238,06/06/2015,991.764,1
2143,DK-13225,OFF-PA-10004675,01/09/2017,30.48,1
2144,DK-13225,TEC-PH-10002293,01/09/2017,23.988,1
2145,DK-13225,OFF-FA-10002780,01/09/2017,16.688,1
2146,TS-21160,FUR-CH-10002965,25/06/2017,422.058,1
2147,TS-21160,OFF-BI-10004781,25/06/2017,38.088,1
2148,TS-21160,OFF-ST-10001713,25/06/2017,254.352,1
2149,WB-21850,FUR-FU-10003975,12/12/2015,43.31,1
2150,DO-13435,TEC-PH-10001536,31/03/2018,84.95,1
2151,AF-10870,FUR-CH-10001973,19/11/2018,233.058,1
2152,RB-19435,TEC-AC-10001772,24/11/2015,111.79,1
2153,AR-10540,OFF-PA-10002586,22/11/2016,14.94,1
2154,DR-12880,OFF-BI-10004094,14/07/2017,14.16,1
2155,BF-11170,FUR-FU-10004973,30/04/2017,22.608,1
2156,LB-16735,OFF-FA-10000624,25/07/2017,21.48,1
2157,DV-13465,OFF-ST-10001097,22/06/2015,501.81,1
2158,DV-13465,OFF-ST-10001469,22/06/2015,161.94,1
2159,NK-18490,OFF-AR-10004956,21/10/2018,17.856,1
2160,CS-11950,OFF-BI-10004236,03/09/2017,8.808,1
2161,LH-17155,FUR-FU-10002937,14/05/2017,79.384,1
2162,DW-13480,OFF-AR-10003696,07/01/2017,34.58,1
2163,KF-16285,OFF-PA-10004359,13/03/2018,314.55,1
2164,HA-14920,TEC-AC-10002402,13/10/2017,191.976,1
2165,HA-14920,OFF-PA-10000551,13/10/2017,8.288,1
2166,HA-14920,FUR-FU-10003394,13/10/2017,139.92,1
2167,HA-14920,OFF-AR-10002067,13/10/2017,15.872,1
2168,HA-14920,OFF-BI-10004140,13/10/2017,6.286,1
2169,JH-15820,OFF-AR-10004078,27/01/2018,14.016,1
2170,JH-15820,TEC-AC-10000927,27/01/2018,71.976,1
2171,JH-15820,TEC-PH-10003931,27/01/2018,107.982,1
2172,LC-16930,FUR-CH-10004675,19/11/2018,305.312,1
2173,IL-15100,OFF-BI-10004506,01/08/2015,19.752,1
2174,LS-16975,OFF-BI-10002353,30/07/2017,9.264,1
2175,CC-12610,OFF-ST-10000943,30/07/2016,61.792,1
2176,PB-18805,OFF-PA-10000740,15/10/2017,45.68,1
2177,PB-18805,OFF-PA-10003001,15/10/2017,60.12,1
2178,PB-18805,OFF-BI-10001628,15/10/2017,41.72,1
2179,PB-18805,OFF-PA-10001509,15/10/2017,71.6,1
2180,CJ-12010,OFF-BI-10000309,07/05/2017,85.232,1
2181,CJ-12010,OFF-LA-10003923,07/05/2017,44.4,1
2182,CJ-12010,FUR-CH-10002084,07/05/2017,442.764,1
2183,CJ-12010,TEC-MA-10000488,07/05/2017,3999.95,1
2184,CJ-12010,TEC-AC-10001767,07/05/2017,199.95,1
2185,CJ-12010,FUR-FU-10001940,07/05/2017,63.68,1
2186,HK-14890,OFF-BI-10002735,01/08/2018,54.896,1
2187,RH-19600,TEC-AC-10002345,14/07/2017,29.0,1
2188,IL-15100,OFF-EN-10003134,10/08/2018,70.08,1
2189,IL-15100,FUR-FU-10003708,10/08/2018,121.3,1
2190,IL-15100,TEC-PH-10003645,10/08/2018,1454.49,1
2191,AS-10240,OFF-AP-10000692,25/06/2017,60.81,1
2192,AP-10915,OFF-BI-10001718,10/12/2017,153.552,1
2193,AP-10915,OFF-AP-10002082,10/12/2017,65.34,1
2194,AP-10915,OFF-PA-10001125,10/12/2017,123.92,1
2195,AP-10915,OFF-AP-10000252,10/12/2017,35.1,1
2196,AP-10915,TEC-AC-10003038,10/12/2017,44.75,1
2197,AG-10390,OFF-AR-10000940,01/12/2017,4.704,1
2198,BF-11080,OFF-AR-10001954,28/11/2015,14.67,1
2199,CK-12205,OFF-PA-10003177,28/03/2016,15.552,1
2200,CK-12205,OFF-PA-10000533,28/03/2016,5.232,1
2201,LT-17110,FUR-FU-10001935,01/06/2015,22.2,1
2202,LT-17110,TEC-PH-10002563,01/06/2015,881.93,1
2203,BT-11305,OFF-BI-10002160,06/09/2016,6.096,1
2204,BT-11305,FUR-FU-10004748,06/09/2016,191.82,1
2205,SC-20725,FUR-FU-10001473,29/06/2016,20.104,1
2206,CG-12040,OFF-AR-10000538,10/09/2017,67.56,1
2207,AW-10930,OFF-BI-10001098,14/07/2015,29.932,1
2208,AW-10930,TEC-PH-10001552,14/07/2015,38.272,1
2209,RB-19705,OFF-AR-10000390,22/08/2016,16.52,1
2210,ML-17410,TEC-PH-10001079,14/11/2015,832.93,1
2211,ML-17410,OFF-BI-10003460,14/11/2015,43.8,1
2212,VB-21745,OFF-AP-10003842,27/11/2017,167.292,1
2213,SW-20275,FUR-FU-10003535,21/11/2018,27.42,1
2214,NS-18505,OFF-BI-10002012,01/10/2018,1.44,1
2215,NS-18505,OFF-BI-10001922,01/10/2018,61.776,1
2216,NS-18505,OFF-AP-10000576,01/10/2018,241.96,1
2217,NS-18505,FUR-CH-10000553,01/10/2018,108.608,1
2218,DB-13555,OFF-AR-10003469,20/09/2015,2.816,1
2219,MH-17620,OFF-BI-10000145,28/07/2018,9.984,1
2220,MH-17620,OFF-ST-10001580,28/07/2018,14.98,1
2221,MH-17620,TEC-PH-10001817,28/07/2018,1145.6,1
2222,DK-13375,TEC-PH-10001578,06/12/2016,485.94,1
2223,DK-13375,OFF-AR-10004078,06/12/2016,37.376,1
2224,DK-13375,FUR-CH-10004860,06/12/2016,70.686,1
2225,EA-14035,OFF-PA-10003790,31/07/2018,54.816,1
2226,BT-11440,FUR-BO-10002202,19/03/2017,72.294,1
2227,LA-16780,OFF-FA-10003059,29/07/2018,2.896,1
2228,LA-16780,TEC-PH-10002496,29/07/2018,124.792,1
2229,GM-14680,FUR-TA-10003238,01/10/2017,330.588,1
2230,AA-10315,OFF-BI-10004390,31/03/2015,673.568,1
2231,AA-10315,OFF-AP-10002765,31/03/2015,52.98,1
2232,DB-13405,FUR-FU-10000293,26/06/2018,526.45,1
2233,JH-15820,OFF-ST-10003692,09/07/2018,228.92,1
2234,DJ-13630,TEC-PH-10001051,14/12/2016,319.968,1
2235,QJ-19255,TEC-AC-10001013,05/12/2018,205.03,1
2236,CT-11995,OFF-ST-10000025,15/09/2016,190.86,1
2237,CT-11995,OFF-AR-10000817,15/09/2016,24.32,1
2238,RH-19510,OFF-SU-10000952,15/07/2017,44.4,1
2239,SJ-20125,FUR-FU-10004597,20/04/2018,44.4,1
2240,TG-21310,OFF-BI-10003527,15/11/2017,1016.792,1
2241,TG-21310,OFF-BI-10002982,15/11/2017,38.136,1
2242,CT-11995,TEC-PH-10004165,26/11/2017,494.982,1
2243,BF-11005,OFF-ST-10003442,21/11/2018,56.56,1
2244,BF-11005,OFF-AR-10003856,21/11/2018,5.56,1
2245,BF-11005,OFF-FA-10004248,21/11/2018,9.02,1
2246,BF-11005,OFF-AP-10001492,21/11/2018,8.62,1
2247,BF-11005,TEC-PH-10004165,21/11/2018,659.976,1
2248,JM-16195,OFF-PA-10004285,15/02/2016,13.36,1
2249,JM-16195,OFF-BI-10001628,15/02/2016,41.72,1
2250,JM-16195,OFF-BI-10000546,15/02/2016,11.52,1
2251,JM-16195,OFF-AP-10001391,15/02/2016,541.44,1
2252,JM-16195,OFF-PA-10000477,15/02/2016,19.44,1
2253,JK-16120,OFF-PA-10004327,15/04/2017,143.7,1
2254,HG-14965,OFF-AP-10000696,28/09/2016,43.26,1
2255,HG-14965,OFF-AP-10002082,28/09/2016,43.56,1
2256,LA-16780,TEC-PH-10001944,17/09/2017,437.85,1
2257,LA-16780,FUR-FU-10004952,17/09/2017,109.48,1
2258,TS-21610,FUR-CH-10000015,16/06/2018,1212.96,1
2259,TS-21610,OFF-PA-10001776,16/06/2018,18.54,1
2260,MZ-17335,OFF-FA-10002280,08/11/2016,5.0,1
2261,MZ-17335,TEC-AC-10002049,08/11/2016,371.97,1
2262,MW-18220,TEC-AC-10002253,18/12/2016,166.24,1
2263,MV-17485,FUR-BO-10004015,06/02/2018,359.97,1
2264,AA-10375,TEC-AC-10004145,14/11/2017,499.98,1
2265,AA-10375,OFF-PA-10002479,14/11/2017,5.28,1
2266,AA-10375,OFF-BI-10004970,14/11/2017,8.26,1
2267,SM-20320,OFF-PA-10003919,12/10/2018,7.968,1
2268,TP-21415,OFF-PA-10002001,17/09/2018,12.96,1
2269,DK-13225,OFF-PA-10002787,20/12/2018,6.48,1
2270,DK-13225,OFF-BI-10003291,20/12/2018,6.984,1
2271,MK-17905,OFF-AR-10004344,02/12/2018,47.96,1
2272,CS-12130,OFF-ST-10003123,21/09/2016,199.74,1
2273,JL-15850,FUR-FU-10000308,06/03/2016,435.26,1
2274,JL-15850,TEC-CO-10003763,06/03/2016,1119.984,1
2275,AR-10405,FUR-TA-10001866,03/10/2015,143.432,1
2276,AR-10405,FUR-CH-10002774,03/10/2015,122.352,1
2277,LM-17065,OFF-ST-10004337,27/06/2015,306.2,1
2278,LM-17065,FUR-TA-10001039,27/06/2015,85.98,1
2279,LM-17065,TEC-AC-10000109,27/06/2015,223.96,1
2280,JK-15625,FUR-CH-10003833,30/10/2018,97.568,1
2281,JK-15625,FUR-CH-10004289,30/10/2018,614.272,1
2282,JK-15625,FUR-BO-10004467,30/10/2018,199.98,1
2283,FM-14215,OFF-PA-10002713,03/09/2017,48.16,1
2284,SF-20200,TEC-PH-10001552,05/03/2016,23.92,1
2285,SF-20200,OFF-AP-10002222,05/03/2016,60.69,1
2286,PJ-18835,OFF-PA-10003971,05/05/2017,14.352,1
2287,CS-12355,OFF-AP-10004036,17/11/2018,35.04,1
2288,BB-10990,OFF-AP-10002287,01/06/2018,17.48,1
2289,BW-11200,OFF-AR-10002375,10/06/2018,16.4,1
2290,RS-19420,FUR-TA-10001950,08/01/2018,892.98,1
2291,TS-21160,TEC-PH-10001557,20/04/2016,287.97,1
2292,TS-21160,FUR-FU-10002937,20/04/2016,595.38,1
2293,TS-21160,OFF-PA-10001166,20/04/2016,12.96,1
2294,QJ-19255,TEC-PH-10000347,01/11/2016,4.95,1
2295,FM-14215,FUR-FU-10003708,23/12/2018,181.95,1
2296,VD-21670,OFF-PA-10002659,01/11/2016,13.52,1
2297,VD-21670,FUR-FU-10000965,01/11/2016,259.7,1
2298,VD-21670,TEC-PH-10001527,01/11/2016,42.95,1
2299,VD-21670,TEC-AC-10001838,01/11/2016,1399.93,1
2300,VD-21670,TEC-PH-10002597,01/11/2016,503.96,1
2301,JL-15505,OFF-BI-10000756,14/11/2015,12.72,1
2302,JL-15505,OFF-BI-10000546,14/11/2015,11.52,1
2303,DL-13495,TEC-AC-10001142,17/01/2017,316.0,1
2304,MO-17800,FUR-CH-10000785,17/09/2018,723.92,1
2305,MO-17800,OFF-PA-10000474,17/09/2018,106.32,1
2306,BP-11185,FUR-BO-10003441,23/12/2017,141.372,1
2307,MS-17980,OFF-PA-10004156,06/08/2016,27.216,1
2308,SV-20935,TEC-AC-10001432,05/11/2018,390.75,1
2309,BC-11125,FUR-CH-10001394,11/06/2018,280.792,1
2310,BC-11125,OFF-ST-10002370,11/06/2018,68.448,1
2311,BC-11125,OFF-AR-10002956,11/06/2018,88.04,1
2312,BC-11125,OFF-AR-10001955,11/06/2018,15.872,1
2313,BC-11125,OFF-ST-10001809,11/06/2018,215.592,1
2314,EM-13825,OFF-LA-10004093,20/07/2018,14.62,1
2315,EM-13825,OFF-AP-10002118,20/07/2018,416.32,1
2316,EM-13825,OFF-BI-10000404,20/07/2018,43.0,1
2317,EM-13825,FUR-CH-10003833,20/07/2018,182.94,1
2318,EM-13825,OFF-BI-10002072,20/07/2018,60.83,1
2319,EM-13825,TEC-AC-10003095,20/07/2018,389.97,1
2320,BD-11500,OFF-AP-10001563,23/12/2016,194.32,1
2321,HW-14935,TEC-AC-10000358,20/03/2018,265.93,1
2322,KC-16255,OFF-BI-10004492,31/12/2016,94.74,1
2323,KC-16255,OFF-BI-10001072,31/12/2016,60.64,1
2324,KC-16255,OFF-BI-10003707,31/12/2016,76.3,1
2325,KC-16255,OFF-BI-10000977,31/12/2016,364.8,1
2326,BM-11575,OFF-BI-10002082,15/09/2016,79.872,1
2327,BM-11575,FUR-BO-10004709,15/09/2016,46.384,1
2328,BM-11575,OFF-PA-10002365,15/09/2016,12.96,1
2329,KN-16705,OFF-EN-10004147,23/09/2018,14.352,1
2330,JD-16150,FUR-FU-10001468,25/12/2016,547.136,1
2331,LA-16780,OFF-ST-10000642,24/09/2017,41.96,1
2332,LA-16780,OFF-PA-10000380,24/09/2017,41.7,1
2333,RW-19690,OFF-PA-10004071,21/03/2018,277.4,1
2334,RW-19690,OFF-PA-10004971,21/03/2018,5.78,1
2335,KW-16570,OFF-AP-10000696,30/09/2015,69.216,1
2336,CC-12220,OFF-EN-10004030,10/12/2018,10.86,1
2337,CC-12220,OFF-AP-10000026,10/12/2018,426.79,1
2338,RH-19495,OFF-PA-10003936,23/08/2015,25.92,1
2339,RH-19495,OFF-PA-10004530,23/08/2015,45.92,1
2340,JK-15625,OFF-AR-10004930,19/08/2015,10.72,1
2341,DC-13285,OFF-AR-10004999,10/11/2017,41.86,1
2342,GM-14455,FUR-FU-10002501,31/12/2015,63.2,1
2343,GM-14455,TEC-AC-10000358,31/12/2015,113.97,1
2344,CL-11890,OFF-ST-10004804,26/07/2015,123.552,1
2345,PV-18985,OFF-AP-10001205,22/02/2017,490.32,1
2346,LT-17110,OFF-PA-10000659,13/03/2017,70.08,1
2347,LT-17110,OFF-BI-10004141,13/03/2017,1.272,1
2348,LT-17110,FUR-TA-10004619,13/03/2017,557.585,1
2349,AM-10360,OFF-BI-10004187,02/12/2018,9.024,1
2350,AM-10360,OFF-BI-10000632,02/12/2018,69.456,1
2351,AM-10360,OFF-PA-10003724,02/12/2018,10.86,1
2352,AM-10360,OFF-AP-10002765,02/12/2018,79.47,1
2353,AM-10360,OFF-AR-10001868,02/12/2018,10.08,1
2354,SC-20260,FUR-BO-10002545,31/08/2016,1552.831,1
2355,SC-20260,OFF-BI-10002735,31/08/2016,137.24,1
2356,SC-20260,TEC-AC-10004864,31/08/2016,36.51,1
2357,SC-20260,TEC-MA-10000597,31/08/2016,239.976,1
2358,CP-12340,FUR-TA-10003473,17/03/2015,1579.746,1
2359,CP-12340,FUR-TA-10001950,17/03/2015,1071.576,1
2360,CP-12340,FUR-TA-10004175,17/03/2015,613.908,1
2361,CP-12340,OFF-PA-10002960,17/03/2015,34.86,1
2362,CP-12340,OFF-PA-10000919,17/03/2015,155.04,1
2363,RF-19840,OFF-BI-10001553,16/04/2018,13.71,1
2364,AB-10060,FUR-FU-10004864,13/03/2017,127.88,1
2365,AB-10060,OFF-AP-10004540,13/03/2017,160.32,1
2366,AB-10060,OFF-BI-10004965,13/03/2017,46.0,1
2367,EH-13990,FUR-CH-10001714,24/11/2015,120.712,1
2368,MN-17935,OFF-PA-10002464,10/02/2018,23.12,1
2369,KL-16555,FUR-FU-10002298,23/09/2017,532.704,1
2370,KL-16555,OFF-AR-10000315,23/09/2017,4.912,1
2371,MP-17965,TEC-AC-10004353,07/07/2018,252.0,1
2372,BF-11020,FUR-FU-10004973,07/07/2017,60.288,1
2373,BF-11020,OFF-FA-10000936,07/07/2017,2.632,1
2374,BF-11020,OFF-PA-10001609,07/07/2017,23.688,1
2375,BF-11020,FUR-CH-10000785,07/07/2017,253.372,1
2376,TP-21130,OFF-FA-10000053,24/01/2018,5.67,1
2377,MS-17770,OFF-BI-10001718,19/08/2015,76.776,1
2378,MS-17770,OFF-SU-10004768,19/08/2015,9.184,1
2379,KM-16375,OFF-PA-10003883,06/12/2016,32.75,1
2380,BE-11455,OFF-FA-10004248,06/05/2017,7.216,1
2381,BE-11455,OFF-PA-10002581,06/05/2017,49.568,1
2382,BE-11455,FUR-FU-10004848,06/05/2017,54.712,1
2383,CV-12295,OFF-AP-10002403,25/03/2018,176.04,1
2384,CV-12295,OFF-AR-10003087,25/03/2018,16.02,1
2385,CV-12295,OFF-BI-10002026,25/03/2018,185.92,1
2386,CV-12295,TEC-PH-10000141,25/03/2018,211.168,1
2387,CV-12295,TEC-CO-10000971,25/03/2018,479.984,1
2388,DK-13375,OFF-FA-10001229,12/12/2016,7.86,1
2389,DK-13375,OFF-BI-10002437,12/12/2016,24.448,1
2390,SG-20605,OFF-PA-10004255,06/12/2016,6.48,1
2391,SG-20605,OFF-PA-10001184,06/12/2016,41.86,1
2392,SG-20605,TEC-AC-10002637,06/12/2016,1619.91,1
2393,SG-20605,FUR-FU-10002878,06/12/2016,113.92,1
2394,CS-12355,OFF-AR-10000588,17/03/2017,39.68,1
2395,PJ-18835,TEC-AC-10002217,14/11/2016,37.6,1
2396,PJ-18835,TEC-AC-10001267,14/11/2016,59.9,1
2397,PJ-18835,OFF-PA-10004041,14/11/2016,37.0,1
2398,NP-18700,OFF-LA-10001613,14/08/2018,5.76,1
2399,NP-18700,OFF-AR-10000246,14/08/2018,16.68,1
2400,SB-20290,OFF-ST-10001809,09/09/2018,628.81,1
2401,SB-20290,OFF-ST-10002214,09/09/2018,56.45,1
2402,AS-10090,OFF-ST-10000649,01/04/2018,94.2,1
2403,AS-10090,OFF-EN-10001990,01/04/2018,28.4,1
2404,HM-14860,FUR-BO-10000780,27/09/2017,956.6648,1
2405,MG-18145,TEC-AC-10002049,07/10/2018,1115.91,1
2406,MG-18145,TEC-PH-10003555,07/10/2018,128.744,1
2407,MG-18145,TEC-PH-10000702,07/10/2018,79.92,1
2408,TM-21010,OFF-AR-10003631,20/01/2018,24.2,1
2409,TM-21010,TEC-PH-10003072,20/01/2018,359.976,1
2410,BE-11335,FUR-FU-10000758,23/03/2018,211.84,1
2411,AS-10630,OFF-FA-10000992,01/08/2015,5.68,1
2412,EM-13810,OFF-BI-10004187,07/06/2016,7.52,1
2413,JA-15970,OFF-PA-10001947,12/11/2015,11.96,1
2414,JA-15970,FUR-TA-10002356,12/11/2015,629.064,1
2415,TB-21595,FUR-CH-10001714,29/12/2017,754.45,1
2416,PP-18955,FUR-BO-10002824,06/07/2016,301.96,1
2417,ML-18040,TEC-AC-10002842,12/10/2018,595.0,1
2418,ML-18040,OFF-BI-10002082,12/10/2018,79.872,1
2419,LC-16930,TEC-MA-10000112,21/05/2017,2396.4,1
2420,MC-17590,OFF-ST-10002289,09/11/2018,63.56,1
2421,MC-17590,TEC-AC-10004171,09/11/2018,99.99,1
2422,CR-12580,OFF-ST-10003656,18/04/2017,230.376,1
2423,CR-12580,OFF-PA-10001560,18/04/2017,9.664,1
2424,SV-20935,TEC-AC-10002473,25/12/2018,158.928,1
2425,SV-20935,OFF-BI-10000632,25/12/2018,13.023,1
2426,SV-20935,FUR-TA-10002645,25/12/2018,273.06,1
2427,SV-20935,OFF-FA-10002975,25/12/2018,39.312,1
2428,MZ-17515,OFF-BI-10003784,11/06/2017,1.344,1
2429,MZ-17515,OFF-BI-10001617,11/06/2017,8.272,1
2430,MZ-17515,FUR-FU-10004415,11/06/2017,12.544,1
2431,RB-19795,OFF-LA-10000240,13/05/2018,58.48,1
2432,HM-14860,FUR-FU-10001935,28/12/2018,7.4,1
2433,AZ-10750,FUR-CH-10002439,25/03/2015,366.786,1
2434,JH-15910,TEC-PH-10001536,28/05/2018,54.368,1
2435,PJ-18835,OFF-EN-10001532,14/11/2016,33.96,1
2436,PJ-18835,OFF-AP-10003057,14/11/2016,826.11,1
2437,CA-12265,FUR-FU-10003708,03/07/2018,545.85,1
2438,PW-19240,FUR-TA-10000849,18/11/2015,145.98,1
2439,PW-19240,OFF-PA-10002259,18/11/2015,35.808,1
2440,SW-20455,FUR-FU-10002597,17/07/2018,7.904,1
2441,AF-10870,TEC-PH-10004614,22/05/2017,345.0,1
2442,AF-10870,FUR-TA-10003748,22/05/2017,174.286,1
2443,AF-10870,OFF-AP-10003217,22/05/2017,662.84,1
2444,AF-10870,TEC-AC-10002399,22/05/2017,95.1,1
2445,AF-10870,OFF-EN-10002973,22/05/2017,26.88,1
2446,AF-10870,TEC-PH-10001336,22/05/2017,257.98,1
2447,AM-10705,OFF-EN-10000461,25/09/2016,17.48,1
2448,BD-11320,FUR-CH-10000988,31/10/2017,492.835,1
2449,CM-12385,OFF-ST-10001809,14/09/2016,269.49,1
2450,CS-12400,OFF-BI-10003963,05/11/2017,29.12,1
2451,DB-13405,OFF-LA-10000081,17/03/2018,18.75,1
2452,DB-13405,TEC-PH-10000149,17/03/2018,119.7,1
2453,DB-13405,OFF-BI-10000605,17/03/2018,9.144,1
2454,DB-13405,TEC-AC-10002399,17/03/2018,57.06,1
2455,DB-13405,TEC-AC-10003038,17/03/2018,71.6,1
